Time;Bus;Typ;Res;Stat/Err;N0;N1;N2;N3;N4;N5;N6;CRC;Rx Time;Sync Time;Skipped
155,31140623382004;1;0;0;"0100";4;10;3;5;14;4;4;11;183573757;31495;1
155,3419901839442;1;0;0;"0100";4;11;3;4;15;4;15;11;183581035;31495;1
155,3580518120748;1;64;0;"1001";9;10;4;10;3;0;5;0;183581035;31495;n/a
155,37313873808128;1;0;0;"1100";12;12;3;4;15;4;11;7;183588735;31495;1
155,3888913544086;1;0;0;"1100";12;13;3;1;5;13;0;14;183596470;31495;1
155,4046509563751;1;0;0;"1000";8;14;3;11;0;12;0;0;183603959;31495;1
155,41974486802073;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
155,41981431349248;1;0;0;"1000";8;0;4;1;14;10;6;14;183610991;31485;2
155,4355451510624;1;0;0;"1000";8;1;4;1;4;10;2;4;183618340;31495;1
155,45097272970835;1;0;0;"1100";12;2;4;0;4;2;0;15;183624879;31495;1
155,4669053289743;1;0;0;"0100";4;3;4;3;10;3;1;9;183631595;31495;1
155,4820551257333;1;0;0;"0100";4;4;4;5;1;0;0;14;183638242;31495;1
155,49818332289595;1;0;0;"1100";12;5;4;0;8;4;0;2;183644711;31495;1
155,51329367133965;1;0;0;"0000";0;6;4;1;4;7;15;3;183651286;31495;1
155,52938118742716;1;0;0;"0000";0;7;4;2;7;0;0;5;183658037;31495;1
155,54473315680212;1;0;0;"1000";8;8;4;2;8;3;12;10;183664261;31495;1
155,57591540637517;1;0;0;"0100";4;9;4;15;4;8;7;15;183671539;31496;1
155,59176582165088;1;0;0;"1100";12;10;4;5;14;4;4;6;183679203;31495;1
155,6068658970958;1;0;0;"0100";4;11;4;4;15;4;15;6;183686622;31495;1
155,62285807975462;1;0;0;"1100";12;12;4;4;15;4;11;10;183694181;31495;1
155,6380308880309;1;0;0;"1100";12;13;4;1;5;13;0;3;183702058;31495;1
155,6542437347035;1;64;0;"1001";9;11;14;3;15;3;1;0;183709196;31495;n/a
155,66934422106837;1;0;0;"0100";4;14;4;3;0;12;0;10;183709196;31496;1
155,68575718575718;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
155,68593018305663;1;0;0;"1100";12;0;5;1;14;10;7;13;183716193;31484;2
155,70054208559955;1;0;0;"1000";8;1;5;1;4;10;2;10;183723717;31495;1
155,71689217953585;1;0;0;"1100";12;2;5;0;4;1;14;15;183730503;31496;1
155,73157681491014;1;0;0;"1000";8;3;5;3;10;3;1;7;183737711;31496;1
155,74795608416298;1;0;0;"1000";8;4;5;5;1;0;0;0;183744461;31496;1
155,7628564525116;1;0;0;"1000";8;5;5;0;8;4;0;12;183750615;31496;1
155,7787138534265;1;0;0;"0000";0;6;5;1;4;7;15;13;183757436;31496;1
155,81048330760976;1;0;0;"0100";4;7;5;2;7;0;0;11;183764574;31495;1
155,82514452054681;1;0;0;"1000";8;8;5;2;8;3;4;5;183771184;31495;1
155,84130928958515;1;0;0;"0000";0;9;5;15;8;8;7;2;183778041;31495;1
155,85702081391736;1;0;0;"0000";0;10;5;5;15;4;2;6;183785284;31496;1
155,87265385253892;1;0;0;"1100";12;11;5;4;15;4;15;8;183792280;31496;1
155,90411634951866;1;0;0;"0000";0;12;5;4;15;4;11;4;183800226;31495;1
155,9191227352147;1;0;0;"1100";12;13;5;1;5;13;0;13;183807505;31496;1
155,9347434462377;1;0;0;"1000";8;14;5;11;0;12;0;3;183815029;31495;1
155,950672758144;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
155,95080671804809;1;0;0;"0000";0;0;6;1;14;10;7;2;183822237;31484;2
155,9661582765031;1;0;0;"0100";4;1;6;1;4;10;2;5;183828989;31495;1
155,98167214833882;1;0;0;"0100";4;2;6;0;4;1;14;0;183835493;31495;1
155,99733888239635;1;64;0;"1001";9;12;4;5;3;2;8;0;183835493;31495;n/a
156,0124673113179;1;0;0;"1100";12;3;6;3;10;3;1;8;183841927;31496;1
156,02820513452698;1;0;0;"1100";12;4;6;5;1;0;0;15;183848890;31496;1
156,07235889419798;1;0;0;"1000";8;5;6;0;8;4;0;3;183855745;31495;1
156,07481414090608;1;0;0;"1000";8;6;6;1;4;7;15;2;183862285;31496;1
156,09105616289526;1;0;0;"1000";8;7;6;2;7;0;0;4;183869353;31496;1
156,10625732464814;1;0;0;"1000";8;8;6;2;8;3;4;10;183875893;31495;1
156,12187187187186;1;0;0;"0000";0;9;6;15;8;8;7;13;183882960;31495;1
156,13729328671857;1;0;0;"0100";4;10;6;5;15;4;2;9;183890624;31495;1
156,1529686500951;1;0;0;"1000";8;11;6;4;15;4;15;7;183897904;31495;1
156,16849978056874;1;0;0;"0000";0;12;6;4;15;4;11;11;183905709;31495;1
156,1847524864766;1;0;0;"0000";0;13;6;1;5;13;0;2;183913268;31496;1
156,19981557912593;1;0;0;"1000";8;14;6;3;0;12;0;11;183920019;31495;1
156,21686505881908;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
156,21718146718146;1;0;0;"0000";0;0;7;1;14;10;7;12;183927262;31484;2
156,2467352409881;1;0;0;"1100";12;1;7;1;4;10;6;5;183934400;31495;1
156,2622680151416;1;0;0;"1000";8;2;7;0;4;1;14;14;183941361;31495;1
156,27771572886516;1;0;0;"0000";0;3;7;3;10;3;1;6;183948464;31495;1
156,29329123869354;1;0;0;"1000";8;4;7;5;1;0;0;1;183954968;31495;1
156,30997253411047;1;0;0;"0000";0;5;7;0;8;4;0;13;183961228;31495;1
156,32505904919697;1;64;0;"1001";9;13;4;1;0;3;0;0;183961228;31495;n/a
156,340915217352;1;0;0;"1000";8;6;7;1;4;7;15;12;183967873;31495;1
156,35556821189004;1;0;0;"1100";12;7;7;2;7;0;4;4;183975327;31495;1
156,37169435445298;1;0;0;"1000";8;8;7;1;4;1;0;1;183982184;31495;1
156,38699824619366;1;0;0;"1000";8;9;7;15;8;8;7;3;183988583;31495;1
156,40283263559127;1;0;0;"1100";12;10;7;5;15;1;1;7;183996212;31495;1
156,41803913930352;1;0;0;"1000";8;11;7;4;15;4;15;9;184003596;31495;1
156,43499451832784;1;0;0;"0000";0;12;7;4;15;4;12;1;184011507;31495;1
156,4516873195034;1;0;0;"0100";4;13;7;1;5;12;7;10;184018785;31496;1
156,48043199192625;1;0;0;"1000";8;14;7;11;0;8;0;10;184026205;31495;1
156,49645540450138;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
156,49653717757167;1;0;0;"0000";0;0;8;1;14;10;6;8;184033588;31484;2
156,5115435632677;1;0;0;"0000";0;1;8;1;4;10;2;2;184040585;31495;1
156,52785955084806;1;0;0;"1000";8;2;8;0;4;2;1;4;184046914;31495;1
156,54291524693824;1;0;0;"0000";0;3;8;3;10;3;2;5;184053278;31495;1
156,5636457475538;1;0;0;"1100";12;4;8;5;1;0;0;8;184059818;31495;1
156,57444266927027;1;0;0;"1000";8;5;8;0;8;4;0;4;184066499;31495;1
156,59027746958782;1;0;0;"1000";8;6;8;1;4;7;15;5;184073144;31495;1
156,6051420879007;1;0;0;"0000";0;7;8;2;7;0;0;3;184080387;31496;1
156,62134219605483;1;0;0;"0000";0;8;8;1;4;1;0;8;184086681;31495;1
156,63686716272923;1;64;0;"1001";9;14;4;1;0;1;2;0;184086681;31495;n/a
156,65271634524507;1;0;0;"1000";8;9;8;15;8;8;7;10;184093081;31495;1
156,66813611641197;1;0;0;"1000";8;10;8;5;15;1;1;14;184100992;31495;1
156,68378353723182;1;0;0;"1100";12;11;8;4;15;4;15;0;184108516;31495;1
156,71523535029283;1;0;0;"1000";8;12;8;4;15;4;12;8;184116286;31495;1
156,73014475888039;1;0;0;"1100";12;13;8;1;5;12;7;3;184124127;31496;1
156,74634034691505;1;0;0;"1100";12;14;8;11;0;8;0;3;184131616;31496;1
156,76136316940915;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
156,76152055175044;1;0;0;"0000";0;0;9;1;14;10;6;6;184138929;31484;2
156,79284045950712;1;0;0;"0100";4;1;9;1;4;10;2;12;184145891;31495;1
156,80831652670733;1;0;0;"1000";8;2;9;0;4;2;1;10;184152748;31496;1
156,82402024356048;1;0;0;"0100";4;3;9;3;10;3;2;11;184159358;31495;1
156,83956246887283;1;0;0;"0000";0;4;9;5;1;0;0;6;184166285;31496;1
156,8547813001836;1;0;0;"1000";8;5;9;0;8;4;0;10;184172509;31495;1
156,87040160028667;1;0;0;"0000";0;6;9;1;4;7;15;11;184179400;31495;1
156,8860658688245;1;0;0;"1100";12;7;9;2;7;0;0;13;184186608;31495;1
156,90174903968008;1;0;0;"1000";8;8;9;1;4;1;0;6;184193710;31495;1
156,9177017740236;1;0;0;"1000";8;9;9;15;8;8;7;4;184200355;31495;1
156,9328869098984;1;0;0;"1100";12;10;9;5;15;1;1;0;184208091;31495;1
156,96403382035567;1;0;0;"0000";0;11;9;4;15;4;15;14;184215298;31495;1
156,97979588784187;1;64;0;"1001";9;15;5;1;2;0;11;0;184215298;31495;n/a
156,99549261905582;1;0;0;"1000";8;12;9;4;15;4;12;6;184223175;31496;1
157,01086184706875;1;0;0;"1000";8;13;9;1;5;12;7;13;184230980;31496;1
157,02729864511474;1;0;0;"1100";12;14;9;3;0;8;0;10;184238715;31496;1
157,04266294208824;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
157,04321521850258;1;0;0;"1000";8;0;10;1;14;10;6;9;184246029;31484;2
157,0576590547855;1;0;0;"1000";8;1;10;1;4;10;7;0;184253412;31495;1
157,0737256139555;1;0;0;"1000";8;2;10;0;4;2;1;5;184260198;31495;1
157,0891014166876;1;0;0;"0000";0;3;10;3;10;3;2;4;184266668;31495;1
157,10497032336113;1;0;0;"0000";0;4;10;5;1;0;0;9;184273243;31495;1
157,1205939108238;1;0;0;"1100";12;5;10;0;8;4;0;5;184279607;31495;1
157,13602354406953;1;0;0;"0000";0;6;10;1;4;7;15;4;184286499;31495;1
157,16861524907503;1;0;0;"1000";8;7;10;2;7;0;4;12;184293496;31495;1
157,18273569135638;1;0;0;"0000";0;8;10;2;8;4;12;3;184300599;31496;1
157,198738147014;1;0;0;"0100";4;9;10;15;8;8;7;11;184307596;31495;1
157,2139442398063;1;0;0;"0000";0;10;10;5;15;4;3;2;184315471;31496;1
157,22928347066278;1;0;0;"0000";0;11;10;4;15;4;15;1;184322538;31496;1
157,26046489839592;1;0;0;"0000";0;12;10;4;15;4;11;13;184329992;31495;1
157,27671883706367;1;0;0;"0000";0;13;10;1;5;13;0;4;184337762;31496;1
157,29163564221037;1;0;0;"0000";0;14;10;11;0;12;0;10;184344724;31495;1
157,32285610733888;1;64;0;"1010";10;0;2;2;0;0;8;0;184344724;31495;n/a
157,3392000374759;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
157,3392781122666;1;0;0;"1000";8;0;11;1;14;10;6;7;184352073;31484;2
157,35399151203748;1;0;0;"1100";12;1;11;1;4;10;7;14;184359422;31495;1
157,37012833851915;1;0;0;"1000";8;2;11;0;4;2;1;11;184366876;31495;1
157,38530648875476;1;0;0;"1100";12;3;11;3;10;3;2;10;184373591;31496;1
157,40133976340874;1;0;0;"1100";12;4;11;5;1;0;0;7;184380834;31496;1
157,4168565116841;1;0;0;"1100";12;5;11;0;8;4;0;11;184387585;31495;1
157,43253187506062;1;0;0;"0100";4;6;11;1;4;7;15;10;184394723;31496;1
157,44808642797148;1;0;0;"0100";4;7;11;2;7;0;4;2;184402106;31495;1
157,4637305614317;1;0;0;"1000";8;8;11;2;8;4;12;13;184408752;31495;1
157,47885200471407;1;0;0;"0000";0;9;11;15;8;8;7;5;184416416;31495;1
157,49526291480313;1;0;0;"1000";8;10;11;5;15;4;3;12;184423977;31495;1
157,51048010243412;1;0;0;"0100";4;11;11;4;15;4;15;15;184431712;31496;1
157,5435665550608;1;0;0;"0000";0;12;11;4;15;4;11;3;184439834;31495;1
157,55751194544297;1;0;0;"0100";4;13;11;1;5;13;0;10;184447287;31495;1
157,57258284557136;1;0;0;"0100";4;14;11;3;0;12;0;3;184454636;31495;1
157,58831532682106;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
157,58841641312907;1;0;0;"0100";4;0;12;1;14;10;7;7;184461633;31485;2
157,60363442259995;1;0;0;"1000";8;1;12;1;4;10;7;3;184468911;31495;1
157,61968331221206;1;0;0;"0000";0;2;12;0;4;2;0;11;184475872;31496;1
157,63485570956834;1;64;0;"1010";10;1;12;5;12;1;7;0;184475872;31496;n/a
157,65101061652786;1;0;0;"1100";12;3;12;3;10;3;2;7;184482307;31495;1
157,66650558604582;1;0;0;"1000";8;4;12;5;1;0;0;10;184489481;31495;1
157,68219081150116;1;0;0;"1100";12;5;12;0;8;4;0;6;184496231;31495;1
157,69734389561975;1;0;0;"1000";8;6;12;1;4;7;15;7;184503229;31496;1
157,713509486498;1;0;0;"1100";12;7;12;2;7;0;4;15;184510682;31495;1
157,7288458409148;1;0;0;"1100";12;8;12;2;8;4;0;15;184518101;31495;1
157,76001576288934;1;0;0;"0100";4;9;12;15;8;8;7;8;184525590;31495;1
157,80690337299532;1;0;0;"0100";4;10;12;5;12;4;4;12;184533430;31496;1
157,8219861898023;1;0;0;"1100";12;11;12;4;15;4;15;2;184540990;31496;1
157,8375781364287;1;0;0;"0100";4;12;12;4;15;4;11;14;184548971;31496;1
157,85326007452446;1;0;0;"1000";8;13;12;1;5;13;0;7;184556988;31495;1
157,86942648724258;1;0;0;"0100";4;14;12;11;0;12;0;9;184564407;31495;1
157,88559865284003;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
157,8859536876778;1;0;0;"0100";4;0;13;1;14;10;7;9;184571931;31484;2
157,90106198152176;1;0;0;"0000";0;1;13;1;4;10;7;13;184579314;31495;1
157,91555101899928;1;0;0;"0100";4;2;13;0;4;2;0;5;184586382;31495;1
157,93146635962728;1;0;0;"1000";8;3;13;3;10;3;2;9;184592781;31496;1
157,94684914799856;1;0;0;"0100";4;4;13;5;1;0;0;4;184599918;31495;1
157,96273120411053;1;0;0;"0000";0;5;13;0;8;4;0;8;184606353;31496;1
157,9780881045249;1;64;0;"1010";10;2;15;6;10;2;11;0;184606353;31496;n/a
157,9939249594422;1;0;0;"1100";12;6;13;1;4;7;15;9;184613033;31495;1
158,0094844433925;1;0;0;"1000";8;7;13;2;7;0;4;1;184620734;31496;1
158,02496256519245;1;0;0;"1000";8;8;13;2;8;4;0;1;184627556;31496;1
158,040402060517;1;0;0;"1000";8;9;13;15;8;8;7;6;184634447;31495;1
158,0569810368661;1;0;0;"1000";8;10;13;5;12;4;4;2;184642393;31495;1
158,07237286547632;1;0;0;"1000";8;11;13;4;15;4;15;12;184649776;31495;1
158,08766853881795;1;0;0;"0000";0;12;13;4;15;4;11;0;184658004;31495;1
158,11846082535737;1;0;0;"0000";0;13;13;1;5;13;0;9;184665422;31495;1
158,13397592995295;1;0;0;"1000";8;14;13;3;0;12;0;0;184672665;31495;1
158,15027301521553;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
158,150454230914;1;0;0;"0000";0;0;14;1;14;10;7;6;184679768;31485;2
158,16577661405248;1;0;0;"1000";8;1;14;1;4;10;7;2;184686941;31496;1
158,18145485386864;1;0;0;"1000";8;2;14;0;4;2;0;10;184693938;31495;1
158,19729253062587;1;0;0;"0000";0;3;14;3;10;3;2;6;184700689;31495;1
158,21329539720344;1;0;0;"0000";0;4;14;5;1;0;0;11;184707475;31496;1
158,22828370242163;1;0;0;"0000";0;5;14;0;8;4;0;7;184714050;31495;1
158,2587415001208;1;0;0;"0000";0;6;14;1;4;7;15;6;184720731;31495;1
158,27456890387924;1;0;0;"0100";4;7;14;2;7;0;4;14;184727938;31495;1
158,2900437383196;1;0;0;"0000";0;8;14;2;8;4;4;0;184735111;31495;1
158,3063535621007;1;64;0;"1011";11;0;0;0;2;2;0;0;184735111;31495;n/a
158,32123995917098;1;0;0;"1000";8;9;14;15;8;8;7;9;184741863;31495;1
158,33723789470915;1;0;0;"1000";8;10;14;5;15;4;5;9;184749949;31495;1
158,35244563118127;1;0;0;"1100";12;11;14;4;15;4;15;3;184757755;31495;1
158,3685195869104;1;0;0;"1000";8;12;14;4;15;4;11;15;184765841;31496;1
158,38400305066972;1;0;0;"1100";12;13;14;1;5;13;0;6;184774104;31495;1
158,41551526896353;1;0;0;"1000";8;14;14;11;0;12;0;8;184781698;31495;1
158,43123870997434;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
158,43143964983045;1;0;0;"0000";0;0;15;1;14;10;7;8;184789398;31484;2
158,4461674317996;1;0;0;"0000";0;1;15;1;4;10;7;12;184796676;31495;1
158,46211523510374;1;0;0;"1100";12;2;15;0;4;2;4;10;184803778;31495;1
158,47770923632993;1;0;0;"0000";0;3;15;3;10;3;3;5;184810846;31495;1
158,50850029010948;1;0;0;"1100";12;4;15;5;1;0;0;5;184817668;31495;1
158,52485161680565;1;0;0;"1100";12;5;15;0;8;4;0;9;184824489;31495;1
158,5397273299572;1;0;0;"0000";0;6;15;1;4;7;15;8;184831697;31496;1
158,55647560532617;1;0;0;"0100";4;7;15;2;7;0;4;0;184839010;31496;1
158,5707411023503;1;0;0;"0000";0;8;15;2;8;3;8;15;184845726;31495;1
158,58707722500827;1;0;0;"0000";0;9;15;15;4;8;7;4;184853144;31496;1
158,61758351126167;1;0;0;"1000";8;10;15;6;0;4;3;8;184860668;31495;1
158,63317422512824;1;0;0;"0100";4;11;15;5;0;4;15;3;184867912;31495;1
158,64880397639018;1;64;0;"1011";11;1;2;13;1;0;10;0;184867912;31495;n/a
158,66447975068664;1;0;0;"1000";8;12;15;4;15;4;11;1;184875260;31495;1
158,68003882371698;1;0;0;"1000";8;13;15;1;5;13;1;5;184883066;31495;1
158,69555639383225;1;0;0;"1100";12;14;15;11;0;12;0;6;184890555;31495;1
158,71144297006367;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
158,71249287053885;1;0;0;"1000";8;0;0;1;14;10;7;1;184898361;31485;2
158,7267949394386;1;0;0;"1000";8;1;0;1;4;10;7;5;184905147;31495;1
158,74241154126213;1;0;0;"1100";12;2;0;0;4;2;4;3;184911757;31495;1
158,75795212289466;1;0;0;"0000";0;3;0;3;10;3;3;12;184918051;31495;1
158,7736743311456;1;0;0;"0000";0;4;0;5;1;0;0;12;184924591;31496;1
158,78936695316006;1;0;0;"1100";12;5;0;0;8;4;0;0;184930709;31495;1
158,80525928227078;1;0;0;"0000";0;6;0;1;4;7;15;1;184937073;31495;1
158,8203885330322;1;0;0;"1100";12;7;0;2;7;0;4;9;184943614;31495;1
158,8365007043168;1;0;0;"1000";8;8;0;2;8;3;8;6;184950400;31495;1
158,85166036315462;1;0;0;"0000";0;9;0;15;4;8;7;13;184957256;31496;1
158,8677708907594;1;0;0;"0000";0;10;0;6;0;4;3;1;184964569;31496;1
158,89889026957994;1;0;0;"0000";0;11;0;5;0;4;15;10;184970758;31495;1
158,91399650882408;1;0;0;"1000";8;12;0;4;15;4;11;8;184977684;31495;1
158,9304407034292;1;0;0;"0000";0;13;0;1;5;13;1;12;184985208;31496;1
158,95293363971524;1;0;0;"0100";4;14;0;3;0;12;0;8;184992135;31495;1
158,96121737501048;1;64;0;"1011";11;2;2;8;1;0;9;0;184992135;31495;n/a
158,97678877563936;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
158,97689972402617;1;0;0;"1100";12;0;1;1;14;10;6;2;184998921;31484;2
158,9922484060415;1;0;0;"1000";8;1;1;1;4;10;7;11;185005883;31495;1
159,0074992891085;1;0;0;"1100";12;2;1;0;4;2;6;10;185012740;31495;1
159,02341832801602;1;0;0;"1000";8;3;1;3;10;3;3;2;185019385;31496;1
159,03875796979244;1;0;0;"1100";12;4;1;5;1;0;0;2;185025890;31495;1
159,05595538066802;1;0;0;"1000";8;5;1;0;8;4;0;14;185032114;31495;1
159,07000432287788;1;0;0;"0100";4;6;1;1;4;7;15;15;185038864;31495;1
159,08590117210807;1;0;0;"0100";4;7;1;2;7;0;4;7;185046072;31496;1
159,10123054088572;1;0;0;"1100";12;8;1;1;4;2;8;5;185052542;31495;1
159,11677646447762;1;0;0;"0000";0;9;1;15;4;8;7;3;185059328;31495;1
159,1323704657038;1;0;0;"1000";8;10;1;6;1;1;1;5;185066325;31495;1
159,14803678884138;1;0;0;"1000";8;11;1;5;0;4;15;4;185072829;31495;1
159,1792749235278;1;0;0;"0100";4;12;1;4;15;4;11;6;185079862;31495;1
159,19685038075843;1;0;0;"0100";4;13;1;1;5;14;3;3;185087211;31495;1
159,2104768972585;1;0;0;"0100";4;14;1;11;0;8;0;9;185094102;31495;1
159,2264694908373;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
159,22680849979702;1;0;0;"1000";8;0;2;1;14;10;6;13;185101099;31485;2
159,24163079335494;1;0;0;"1100";12;1;2;1;4;10;7;4;185108342;31496;1
159,25716397842834;1;0;0;"0000";0;2;2;0;4;2;6;5;185115128;31495;1
159,2732806698324;1;64;0;"1011";11;3;14;3;10;2;10;0;185115128;31495;n/a
159,2884025240347;1;0;0;"1100";12;3;2;3;10;3;3;13;185121211;31495;1
159,30461372702752;1;0;0;"1100";12;4;2;5;1;0;0;13;185128278;31495;1
159,3200725355898;1;0;0;"1100";12;5;2;0;8;4;0;1;185134924;31495;1
159,33522356510863;1;0;0;"1000";8;6;2;1;4;7;15;0;185141394;31495;1
159,35073332774482;1;0;0;"1000";8;7;2;2;7;0;4;8;185148250;31495;1
159,36704643888552;1;0;0;"1000";8;8;2;1;4;2;8;10;185154931;31495;1
159,38195708023295;1;0;0;"0000";0;9;2;15;4;8;7;12;185161787;31495;1
159,39816499586615;1;0;0;"0100";4;10;2;6;1;1;1;10;185169136;31496;1
159,41318535284051;1;0;0;"1000";8;11;2;5;0;4;15;11;185175711;31496;1
159,44519149691564;1;0;0;"0100";4;12;2;4;15;4;11;9;185183024;31496;1
159,4606005841638;1;0;0;"1100";12;13;2;1;5;14;3;12;185190514;31495;1
159,47610253932092;1;0;0;"1000";8;14;2;3;0;8;0;1;185198037;31495;1
159,4914232787796;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
159,49224306408215;1;0;0;"0100";4;0;3;1;14;10;6;3;185204648;31484;2
159,50724534057866;1;0;0;"0100";4;1;3;1;4;10;2;9;185211434;31495;1
159,52289070679876;1;0;0;"1100";12;2;3;0;4;2;6;11;185217974;31495;1
159,53800310984218;1;0;0;"0000";0;3;3;3;10;3;3;3;185224725;31495;1
159,55591223407316;1;0;0;"0000";0;4;3;5;1;0;0;3;185231054;31495;1
159,56924165544856;1;0;0;"0000";0;5;3;0;8;4;0;15;185236961;31495;1
159,58560284422353;1;64;0;"1011";11;4;5;11;8;3;8;0;185236961;31495;n/a
159,6004111665031;1;0;0;"1000";8;6;3;1;4;7;15;14;185243536;31495;1
159,61668729484822;1;0;0;"1100";12;7;3;2;7;0;0;8;185250920;31495;1
159,63202241650518;1;0;0;"1100";12;8;3;2;8;3;8;9;185257636;31495;1
159,6478313288658;1;0;0;"1000";8;9;3;15;4;8;7;2;185264843;31496;1
159,66329301386773;1;0;0;"1000";8;10;3;6;0;4;2;3;185272158;31496;1
159,67859896020815;1;0;0;"1100";12;11;3;5;0;4;15;5;185278768;31495;1
159,69395586062254;1;0;0;"0000";0;12;3;4;15;4;11;7;185286046;31496;1
159,71103122827262;1;0;0;"0100";4;13;3;1;5;13;1;3;185293359;31496;1
159,741192752687;1;0;0;"1000";8;14;3;11;0;12;0;0;185300215;31495;1
159,75673744351906;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
159,7568607195044;1;0;0;"0000";0;0;4;1;14;10;6;14;185307248;31484;2
159,7722315911971;1;0;0;"1100";12;1;4;1;4;10;2;4;185314315;31496;1
159,78766615548224;1;0;0;"1100";12;2;4;0;4;2;6;6;185320995;31495;1
159,80385845615731;1;0;0;"0100";4;3;4;3;10;3;3;14;185327605;31495;1
159,81875101702687;1;0;0;"0100";4;4;4;5;1;0;0;14;185334497;31495;1
159,83467457605389;1;0;0;"1100";12;5;4;0;8;4;0;2;185340967;31495;1
159,8499764131948;1;0;0;"0100";4;6;4;1;4;7;15;3;185347543;31495;1
159,8659328458179;1;0;0;"1100";12;7;4;2;7;0;0;5;185354434;31495;1
159,89723796045635;1;64;0;"1011";11;5;4;15;15;1;9;0;185361079;31495;n/a
159,91276374897063;1;0;0;"0100";4;8;4;2;8;3;8;4;185361079;31495;1
159,92864868152225;1;0;0;"1000";8;9;4;15;4;8;7;15;185367865;31489;1
159,9435757596677;1;0;0;"1100";12;10;4;6;0;4;2;14;185375671;31495;1
159,95965875563576;1;0;0;"1100";12;11;4;5;0;4;15;8;185382843;31495;1
159,9782578144647;1;0;0;"1000";8;12;4;4;15;4;11;10;185390262;31495;1
159,99190487696234;1;0;0;"1100";12;13;4;1;5;13;1;14;185397997;31495;1
160,00738012232264;1;0;0;"1100";12;14;4;3;0;12;0;10;185405557;31495;1
160,02330450318956;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
160,0234051785776;1;0;0;"0000";0;0;5;1;14;10;6;0;185412836;31484;2
160,05064670581913;1;0;0;"0000";0;1;5;1;4;10;7;9;185419446;31495;1
160,05393283266847;1;0;0;"0000";0;2;5;0;4;2;6;8;185426091;31495;1
160,06971832259188;1;0;0;"0000";0;3;5;3;10;3;3;0;185432385;31496;1
160,0852363036271;1;0;0;"0000";0;4;5;5;1;0;0;0;185438679;31495;1
160,10059073852176;1;0;0;"0000";0;5;5;0;8;4;0;12;185444551;31495;1
160,13170641906274;1;0;0;"0000";0;6;5;1;4;7;15;13;185451091;31495;1
160,14808075727615;1;0;0;"0000";0;7;5;2;7;0;4;5;185458228;31495;1
160,16293304799052;1;0;0;"0000";0;8;5;1;4;2;0;6;185464628;31495;1
160,1791368544242;1;0;0;"0000";0;9;5;15;4;8;7;1;185470887;31496;1
160,19514917216065;1;0;0;"1000";8;10;5;5;14;1;1;1;185477954;31496;1
160,2104029316673;1;0;0;"0000";0;11;5;5;0;4;15;6;185484881;31495;1
160,22535959604926;1;64;0;"0000";0;1;0;0;0;1;11;0;185484881;31495;n/a
160,2414939570112;1;0;0;"1000";8;12;5;4;15;4;11;4;185491843;31496;1
160,2571532945096;1;0;0;"1100";12;13;5;1;5;13;10;11;185499402;31496;1
160,27306493685805;1;0;0;"1100";12;14;5;11;0;8;0;11;185507207;31495;1
160,2880063972018;1;512;0;"0000";0;0;0;0;0;0;0;0;0;0;n/a
160,28824062157395;1;0;0;"1000";8;0;6;1;14;10;6;15;185514697;31485;2
160,3091227516515;1;0;0;"1100";12;1;6;1;4;10;7;6;185522150;31495;1
160,31934767279594;1;0;0;"1100";12;2;6;0;4;2;6;7;185529148;31495;1
160,3352404128266;1;0;0;"0000";0;3;6;3;10;3;3;15;185535864;31495;1
160,35132012143507;1;0;0;"0000";0;4;6;5;1;0;0;15;185542720;31495;1
160,36574834275984;1;0;0;"0000";0;5;6;0;8;4;0;3;185549155;31495;1
160,3813854905809;1;0;0;"0000";0;6;6;1;4;7;15;2;185555413;31495;1
160,41257965683252;1;0;0;"0000";0;7;6;2;7;0;4;10;185562199;31495;1
160,42879743454455;1;0;0;"0100";4;8;6;1;4;2;0;9;185568809;31495;1
160,4437820414832;1;0;0;"0000";0;9;6;15;4;8;7;14;185575349;31495;1
160,4598864052887;1;0;0;"0000";0;10;6;5;14;1;1;14;185582909;31495;1
160,47537973112685;1;0;0;"1000";8;11;6;5;0;4;15;9;185590046;31495;1
160,5063577534842;1;0;0;"0000";0;12;6;4;15;4;11;11;185597430;31495;1
